REPORTING_YEAR,CHEM_NAME,REL_EST_AMT,CARCINOGEN,CLEAN_AIR,LIST_3350,PFAS_IND,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_ABBR,ZIP_CODE,REGION,TOTAL_RELEASE
2018,Chromium,0,N,Y,Y,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,
2018,Benzene,420,Y,Y,Y,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,420
2018,Lead compounds,0.84,N,Y,Y,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,0.84
2015,Maleic anhydride,59,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,59
2015,Maleic anhydride,1081,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,1081
2019,Biphenyl,259,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,259
2018,Ethylbenzene,20,Y,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,20
2019,Cumene,844,Y,Y,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,844
2021,Lead compounds,0,N,Y,Y,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,
2021,Lead compounds,0.64,N,Y,Y,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,0.64
2017,Nickel,0,Y,Y,Y,0,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,PA,15120,3,
2015,Cobalt compounds,51,N,Y,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,51
2016,Toluene,212.9,N,Y,N,0,918 RT 910,INDIANOLA,ALLEGHENY,PA,15051,3,212.9
2021,Sodium nitrite,0,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,
2015,Formaldehyde,32,Y,Y,N,0,616 HITE RD,HARWICK,ALLEGHENY,PA,15049,3,32
2018,Benzo[g h i]perylene,0,N,Y,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,0
2017,Cyanide compounds,38,N,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,38
2019,Xylene (mixed isomers),156,N,Y,Y,0,999 AIRBRAKE AVE,WILMERDING,ALLEGHENY,PA,15148,3,156
2021,Xylene (mixed isomers),0,N,Y,Y,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,0
2017,Lead,146,Y,Y,Y,0,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,PA,15226,3,146
2021,Zinc compounds,0,N,N,N,0,2108 PALMER ST,PITTSBURGH,ALLEGHENY,PA,15218,3,
2020,Hydrogen sulfide,4331,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,4331
2015,Xylene (mixed isomers),9761,N,Y,Y,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,9761
2015,Styrene,7584,Y,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,7584
2021,Manganese  And Manganese Compounds,0,N,Y,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,0
2019,Benzo[g h i]perylene,9.69,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,9.69
2021,Zinc compounds,1,N,N,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,1
2021,Chromium,0,N,Y,Y,0,1101 MURIEL ST,PITTSBURGH,ALLEGHENY,PA,15203,3,
2020,Ethylbenzene,20,Y,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,20
2021,Methanol,0,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,
2017,Ethylene glycol,143,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,143
2016,2 4-Dimethylphenol,1,N,N,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,1
2020,Chromium,0,N,Y,Y,0,5 N LINDEN,DUQUESNE,ALLEGHENY,PA,15110,3,0
2020,Manganese  And Manganese Compounds,236,N,Y,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,236
2018,Methanol,408,N,Y,N,0,650 NOBLE DR,WEST MIFFLIN,ALLEGHENY,PA,15122,3,408
2017,Benzo[g h i]perylene,0,N,Y,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,0
2015,Lead compounds,0.27,N,Y,Y,0,1967 EASTERN AVE,VERONA,ALLEGHENY,PA,15147,3,0.27
2021,Toluene,44,N,Y,N,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,44
2017,Naphthalene,9,Y,Y,N,0,999 AIRBRAKE AVE,WILMERDING,ALLEGHENY,PA,15148,3,9
2015,Polycyclic aromatic compounds,0.0035,Y,Y,N,0,6TH & CENTER ST,TARENTUM,ALLEGHENY,PA,15084,3,0.0035
2015,Selenium compounds,0,N,Y,N,0,1000 GLASSHOUSE RD,JEFFERSON HILLS,ALLEGHENY,PA,15025,3,
2015,Selenium compounds,2053,N,Y,N,0,1000 GLASSHOUSE RD,JEFFERSON HILLS,ALLEGHENY,PA,15025,3,2053
2017,Manganese compounds,75,N,Y,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,75
2018,Toluene,530,N,Y,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,530
2018,Toluene,680,N,Y,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,680
2021,Ethylene glycol,141,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,141
2021,Naphthalene,6,Y,Y,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,6
2018,Manganese  And Manganese Compounds,339,N,Y,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,339
2016,Ethylene glycol,2,N,Y,N,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,2
2015,Chromium,0,N,Y,Y,0,1101 MURIEL ST,PITTSBURGH,ALLEGHENY,PA,15203,3,
2017,Cumene,16,Y,Y,N,0,999 AIRBRAKE AVE,WILMERDING,ALLEGHENY,PA,15148,3,16
2021,Naphthalene,6669,Y,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,6669
2018,Vanadium compounds,0,N,N,N,0,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,3,
2018,Copper,6100,N,N,N,0,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,PA,15056,3,6100
2020,Methyl methacrylate,0,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2016,Styrene,1,Y,Y,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,1
2020,Zinc compounds,154,N,N,N,0,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,PA,15226,3,154
2015,Xylene (mixed isomers),887,N,Y,Y,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,887
2019,Lead,0,Y,Y,Y,0,726 BELL ST,CARNEGIE,ALLEGHENY,PA,15106,3,
2015,Toluene,379,N,Y,N,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,379
2015,Toluene,82,N,Y,N,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,82
2015,Manganese compounds,0,N,Y,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,0
2015,Naphthalene,26,Y,Y,N,0,999 AIRBRAKE AVE,WILMERDING,ALLEGHENY,PA,15148,3,26
2021,Xylene (mixed isomers),187.2,N,Y,Y,0,1085 ALLEGHENY AVE,OAKMONT,ALLEGHENY,PA,15139,3,187.2
2020,Sodium nitrite,0,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,
2016,Manganese,0,N,Y,N,0,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,PA,15120,3,
2019,Chromium,52.32,N,Y,Y,0,682 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,52.32
2016,Chromium compounds (except for chromite ore mined in the Transvaal Region),0.0221,N,Y,Y,0,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,3,0.0221
2016,Chromium compounds (except for chromite ore mined in the Transvaal Region),0,N,Y,Y,0,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,3,
2019,Styrene,37884.8,Y,Y,N,0,1575 LEBANON SCHOOL RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,37884.8
2015,Chromium compounds (except for chromite ore mined in the Transvaal Region),701,N,Y,Y,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,701
2017,Nickel,3,Y,Y,Y,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,3
2017,Hydrogen fluoride,79.4,N,Y,N,0,15 ALLEGHENY SQUARE,GLASSPORT,ALLEGHENY,PA,15045,3,79.4
2016,Xylene (mixed isomers),200,N,Y,Y,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,200
2017,Methanol,30607,N,Y,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,30607
2018,Hydrogen fluoride,1406,N,Y,N,0,100 RIVER RD,BRACKENRIDGE,ALLEGHENY,PA,15014,3,1406
2021,Benzo[g h i]perylene,497.4,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,497.4
2021,Cyanide compounds,10078,N,Y,Y,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,10078
2021,Beryllium compounds,0,Y,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,0
2020,Hydrogen fluoride,26,N,Y,N,0,1001 E WATERFRONT DR,MUNHALL,ALLEGHENY,PA,15120,3,26
2018,Hydrochloric acid (acid aerosols including mists  vapors  gas  fog  and other airborne forms of any particle size),0,N,Y,N,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,
2015,Ethylbenzene,3,Y,Y,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,3
2015,Ethylbenzene,173,Y,Y,N,0,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,3,173
2016,Methyl methacrylate,0,N,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,0
2017,Methanol,0,N,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,
2020,Nickel compounds,5,Y,Y,Y,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,5
2019,Pyridine,4,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,4
2015,Naphthalene,1,Y,Y,N,0,2475 DEFENSE AVE,CORAOPOLIS,ALLEGHENY,PA,15108,3,1
2015,Biphenyl,1,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,1
2017,Ammonia,34000,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,34000
2017,Dichloromethane,0,Y,Y,Y,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2017,Dichloromethane,4264,Y,Y,Y,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,4264
2020,Phthalic anhydride,0,N,Y,N,0,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,PA,15201,3,
2016,Methanol,10,N,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,10
2015,Manganese,0,N,Y,N,0,5 N LINDEN,DUQUESNE,ALLEGHENY,PA,15110,3,0
2021,Cobalt,1.63,Y,Y,N,0,1001 ROBB HILL RD,OAKDALE,ALLEGHENY,PA,15071,3,1.63
2021,Benzo[g h i]perylene,0,N,Y,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,
2015,Lead compounds,0.015,N,Y,Y,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,0.015
2021,Ethylbenzene,70,Y,Y,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,70
2018,Chromium,0,N,Y,Y,0,301 4TH AVE,MCKEESPORT,ALLEGHENY,PA,15132,3,0
2018,Lead,0.0042,Y,Y,Y,0,1601 CHARTIERS VALLEY LN,PITTSBURGH,ALLEGHENY,PA,15205,3,0.0042
2018,Manganese compounds,26,N,Y,N,0,FEDERAL ST GATE 10 C/O ALLEGHENY LUDLUM STEEL,NATRONA HEIGHTS,ALLEGHENY,PA,15065,3,26
2019,Lead,0,Y,Y,Y,0,2420 MOSSIDE BLVD,MONROEVILLE,ALLEGHENY,PA,15146,3,
2019,Hydrogen sulfide,3207,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,3207
2021,Manganese  And Manganese Compounds,0,N,Y,N,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,
2015,Nickel,60,Y,Y,Y,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,60
2015,Zinc compounds,0,N,N,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,0
2016,Toluene,4800,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,4800
2016,Silver compounds,0,N,N,N,0,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,3,
2018,Lead compounds,0,N,Y,Y,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,
2017,Dioxin and dioxin-like compounds,0,Y,Y,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,
2020,Benzene,123,Y,Y,Y,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,123
2020,Methyl methacrylate,1325,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,1325
2021,Ethylene,50164,N,N,N,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,50164
2016,Lead,85,Y,Y,Y,0,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,PA,15226,3,85
2021,Ethylbenzene,2,Y,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,2
2019,Methanol,181,N,Y,N,0,800 MARTHA ST,MUNHALL,ALLEGHENY,PA,15120,3,181
2020,Lead,82,Y,Y,Y,0,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,PA,15226,3,82
2020,Hydrogen fluoride,0,N,Y,N,0,26 RICH HILL RD,CHESWICK,ALLEGHENY,PA,15024,3,
2020,Manganese,62.49,N,Y,N,0,200 BRADDOCK AVE,TURTLE CREEK,ALLEGHENY,PA,15145,3,62.49
2016,Manganese compounds,5,N,Y,N,0,FEDERAL ST GATE 10 C/O ALLEGHENY LUDLUM STEEL,NATRONA HEIGHTS,ALLEGHENY,PA,15065,3,5
2019,Mercury compounds,0.03,N,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,0.03
2015,Styrene,21,Y,Y,N,0,1000 AGNES ST,MC KEES ROCKS,ALLEGHENY,PA,15136,3,21
2020,Methanol,0,N,Y,N,0,800 MARTHA ST,MUNHALL,ALLEGHENY,PA,15120,3,
2017,Lead,0,Y,Y,Y,0,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,0
2021,Methyl methacrylate,1210,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,1210
2021,Ethyl acrylate,21,Y,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,21
2019,Benzene,120,Y,Y,Y,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,120
2020,Ethylbenzene,17,Y,Y,N,0,STATE HWY 837,WEST ELIZABETH,ALLEGHENY,PA,15088,3,17
2021,Dicyclopentadiene,330,N,N,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,330
2017,Diisocyanates,12,N,Y,N,0,201 ZETA DRIVE,PITTSBURGH,ALLEGHENY,PA,15238,3,12
2017,Chromium compounds (except for chromite ore mined in the Transvaal Region),31,N,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,31
2016,n-Butyl alcohol,27,N,N,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,27
2017,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),4,N,N,N,0,540 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,4
2015,Cyanide compounds,4899,N,Y,Y,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,4899
2018,Mercury compounds,0.41,N,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,0.41
2019,Benzo[g h i]perylene,0,N,Y,N,0,1000 SHEROSKY WAY,SPRINGDALE,ALLEGHENY,PA,15144,3,0
2020,Zinc compounds,1.32,N,N,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,1.32
2019,Chromium compounds (except for chromite ore mined in the Transvaal Region),0,N,Y,Y,0,FEDERAL ST GATE 10 C/O ALLEGHENY LUDLUM STEEL,NATRONA HEIGHTS,ALLEGHENY,PA,15065,3,
2016,Toluene,10,N,Y,N,0,201 ZETA DRIVE,PITTSBURGH,ALLEGHENY,PA,15238,3,10
2018,Dibenzofuran,2,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,2
2016,Nitric acid,16.5,N,N,N,0,15 ALLEGHENY SQUARE,GLASSPORT,ALLEGHENY,PA,15045,3,16.5
2017,Benzo[g h i]perylene,0,N,Y,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,
2018,Naphthalene,0.0797,Y,Y,N,0,300 TANKER ROAD #4257,CORAOPOLIS,ALLEGHENY,PA,151084257,3,0.0797
2018,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),14,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,14
2021,Ammonia,608,N,N,N,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,608
2016,Chromium,0,N,Y,Y,0,ONE MCCANDLESS AVE,PITTSBURGH,ALLEGHENY,PA,15201,3,
2019,1 2 4-Trimethylbenzene,246,N,N,N,0,999 AIRBRAKE AVE,WILMERDING,ALLEGHENY,PA,15148,3,246
2018,Lead,0,Y,Y,Y,0,650 NOBLE DR,WEST MIFFLIN,ALLEGHENY,PA,15122,3,0
2018,Methanol,0,N,Y,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,
2020,Ethylene glycol,0,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,
2016,Lead compounds,0,N,Y,Y,0,2400 2ND AVE,PITTSBURGH,ALLEGHENY,PA,15219,3,0
2020,Beryllium compounds,0,Y,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,0
2020,Nickel,0,Y,Y,Y,0,1024 E SMITHFIELD ST,MC KEESPORT,ALLEGHENY,PA,15135,3,
2018,Copper compounds,0,N,N,N,0,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,0
2019,Zinc compounds,229,N,N,N,0,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,PA,15226,3,229
2021,Ethylbenzene,11.34,Y,Y,N,0,201 ZETA DRIVE,PITTSBURGH,ALLEGHENY,PA,15238,3,11.34
2020,Chromium,0.33,N,Y,Y,0,1001 ROBB HILL RD,OAKDALE,ALLEGHENY,PA,15071,3,0.33
2019,Nickel compounds,57,Y,Y,Y,0,FEDERAL ST GATE 10 C/O ALLEGHENY LUDLUM STEEL,NATRONA HEIGHTS,ALLEGHENY,PA,15065,3,57
2017,Xylene (mixed isomers),340,N,Y,Y,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,340
2020,Cyclohexane,101,N,N,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,101
2019,Chromium compounds (except for chromite ore mined in the Transvaal Region),0,N,Y,Y,0,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,3,0
2016,Naphthalene,40,Y,Y,N,0,999 AIRBRAKE AVE,WILMERDING,ALLEGHENY,PA,15148,3,40
2017,Beryllium compounds,0,Y,Y,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,0
2020,Mercury compounds,0.7,N,Y,Y,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,0.7
2018,Xylene (mixed isomers),410,N,Y,Y,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,410
2016,Dicyclopentadiene,190,N,N,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,190
2017,Toluene,0,N,Y,N,0,800 MARTHA ST,MUNHALL,ALLEGHENY,PA,15120,3,
2016,Toluene,12,N,Y,N,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,12
2020,Manganese compounds,65.43,N,Y,N,0,1300 BRADDOCK AVE,BRADDOCK,ALLEGHENY,PA,15104,3,65.43
2017,Nitric acid,19.3,N,N,N,0,15 ALLEGHENY SQUARE,GLASSPORT,ALLEGHENY,PA,15045,3,19.3
2019,Lead  And Lead Compounds,0.54,N,Y,Y,0,13TH & BRADDOCK AVE C/O USS,BRADDOCK,ALLEGHENY,PA,15104,3,0.54
2019,1 2 4-Trimethylbenzene,60,N,N,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,60
2021,Methanol,1,N,Y,N,0,650 NOBLE DR,WEST MIFFLIN,ALLEGHENY,PA,15122,3,1
2015,Chromium compounds (except for chromite ore mined in the Transvaal Region),0,N,Y,Y,0,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,3,
2017,Nickel,0,Y,Y,Y,0,682 MAYER ST,BRIDGEVILLE,ALLEGHENY,PA,15017,3,
2016,Naphthalene,10,Y,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,10
2021,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,
2015,Xylene (mixed isomers),213,N,Y,Y,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,213
2020,Copper compounds,0,N,N,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,0
2019,Nickel compounds,0,Y,Y,Y,0,149 NICHOL AVE,MC KEES ROCKS,ALLEGHENY,PA,15136,3,
2018,Methanol,176,N,Y,N,0,800 MARTHA ST,MUNHALL,ALLEGHENY,PA,15120,3,176
2016,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),27,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,27
2016,Formaldehyde,0,Y,Y,N,0,2895 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,
2021,Nickel compounds,0,Y,Y,Y,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,0
2021,Copper  And Copper Compounds,0,N,N,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,0
2015,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),111,N,N,N,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,111
2019,Hydrochloric acid (acid aerosols including mists  vapors  gas  fog  and other airborne forms of any particle size),32803,N,Y,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,32803
2020,Zinc compounds,4130,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,4130
2017,Styrene,95,Y,Y,N,0,2800 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,95
2020,Tetrachloroethylene,268.9,Y,Y,Y,0,15 ALLEGHENY SQUARE,GLASSPORT,ALLEGHENY,PA,15045,3,268.9
2018,Methyl isobutyl ketone,40,Y,Y,Y,0,616 HITE RD,HARWICK,ALLEGHENY,PA,15049,3,40
2020,Toluene,4556,N,Y,N,0,440 COLLEGE PARK DR,MONROEVILLE,ALLEGHENY,PA,15146,3,4556
2015,Ethylene glycol,1,N,Y,N,0,650 NOBLE DR,WEST MIFFLIN,ALLEGHENY,PA,15122,3,1
2015,Lead,0,Y,Y,Y,0,1001 OAKDALE RD,OAKDALE,ALLEGHENY,PA,15071,3,
2019,Manganese  And Manganese Compounds,0,N,Y,N,0,CAMP HOLLOW RD,WEST MIFFLIN,ALLEGHENY,PA,15122,3,
2018,Ethylene glycol,0.2603,N,Y,N,0,100 LEETSDALE INDUSTRIAL DR - BUILDINGS 72 76 & 150,LEETSDALE,ALLEGHENY,PA,15056,3,0.2603
2020,Ethylene,1484,N,N,N,0,BRADDOCK AVE & 13TH ST,BRADDOCK,ALLEGHENY,PA,15104,3,1484
2021,Copper,2806,N,N,N,0,1315 W LIBERTY AVE,PITTSBURGH,ALLEGHENY,PA,15226,3,2806
2018,Mercury compounds,0,N,Y,Y,0,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,3,0
2020,Chromium,0,N,Y,Y,0,301 4TH AVE,MCKEESPORT,ALLEGHENY,PA,15132,3,0
2018,Methanol,275,N,Y,N,0,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,PA,15020,3,275
2016,Ethylene glycol,126,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,126
2016,Ethylene glycol,345,N,Y,N,0,2650 NEVILLE RD,PITTSBURGH,ALLEGHENY,PA,15225,3,345
2016,Methyl isobutyl ketone,0,Y,Y,Y,0,2895 GRAND AVE,PITTSBURGH,ALLEGHENY,PA,15225,3,
2018,Ethyl acrylate,23.13,Y,Y,N,0,125 COLFAX ST,SPRINGDALE,ALLEGHENY,PA,15144,3,23.13
2016,Polycyclic aromatic compounds,0,Y,Y,N,0,2620 NEVILLE ROAD,PITTSBURGH,ALLEGHENY,PA,15225,3,
2015,Lead compounds,0,N,Y,Y,0,1000 GLASSHOUSE RD,JEFFERSON HILLS,ALLEGHENY,PA,15025,3,
2020,1 2 4-Trimethylbenzene,1,N,N,N,0,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,3,1
2017,1 2 4-Trimethylbenzene,300,N,N,N,0,9 THORN ST,CORAOPOLIS,ALLEGHENY,PA,15108,3,300
2018,Copper compounds,2,N,N,N,0,109 48TH ST,PITTSBURGH,ALLEGHENY,PA,15201,3,2
